ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
1354;0,1344;-0,0370;23708,5776;315,7397;17,4629;default broker;8344,7216;0,0000;0,0000;-111,1311;15,2909;-0,0000;VidyutVanika;13003,2675;-1,2316;-1,2316;-173,1714;13,7028;18,4676;TUC_TAC22;2360,5885;-4193,1512;-4193,1512;-31,4372;-2,6851;44,4436
1355;0,1782;-0,0352;28974,5436;179,7239;81,9149;default broker;8749,1128;0,0000;0,0000;-54,2692;51,4993;-0,0000;VidyutVanika;19099,7337;-1,2316;-1,2316;-118,4722;31,9536;122,0732;TUC_TAC22;1125,6971;-4982,3088;-4982,3088;-6,9825;-5,0015;210,6776
1356;0,1230;-0,0456;27324,3688;499,9225;-0,0000;default broker;9819,0009;0,0000;0,0000;-179,6470;180,9859;-0,0000;VidyutVanika;17251,0384;-1,2316;-1,2316;-315,6224;317,9962;-0,0228;TUC_TAC22;254,3295;-4444,0788;-212,0329;-4,6532;-0,0173;1,8689
1357;0,1259;-0,0368;23003,0787;316,6289;43,6433;default broker;11680,2357;0,0000;0,0000;-160,7742;29,4314;-0,0000;VidyutVanika;10208,8759;-1,2316;-1,2316;-140,5214;3,2455;50,6476;TUC_TAC22;1113,9670;-1969,7038;-1969,7038;-15,3333;-1,0314;64,9535
1358;0,1786;-0,0508;23601,4913;640,7453;-0,0000;default broker;13639,6718;0,0000;0,0000;-370,2967;370,2829;-0,0000;VidyutVanika;9070,9323;-3,3632;-3,3632;-246,2623;246,2623;-0,0119;TUC_TAC22;890,8872;-3619,6754;0,0000;-24,1863;24,1854;-0,0000
1359;0,1267;-0,0382;15640,2302;353,2344;-0,0000;default broker;15293,9519;0,0000;0,0000;-345,4137;345,4137;-0,0000;VidyutVanika;-2044,0497;-1,2789;-1,2789;46,1648;-46,1648;-0,0089;TUC_TAC22;2390,3280;-1754,9787;0,0000;-53,9855;53,9855;-0,0000
1360;0,1314;-0,0494;16258,5795;538,0454;-0,0000;default broker;17037,6409;0,0000;0,0000;-563,8268;563,8268;-0,0000;VidyutVanika;-1445,6878;-1,2789;-1,2789;47,8422;-47,8422;-0,0215;TUC_TAC22;666,6264;-626,1741;0,0000;-22,0607;22,0607;-0,0000
1361;0,1332;-0,0496;16599,7722;547,6942;-0,0000;default broker;19354,0605;0,0000;0,0000;-638,5694;638,5694;-0,0000;VidyutVanika;-3430,5444;-1,2789;-1,2789;113,1876;-113,1876;-0,0210;TUC_TAC22;676,2561;-1880,8562;0,0000;-22,3124;22,3124;-0,0000
1362;0,1060;-0,0447;22213,6476;500,1688;-0,0000;default broker;20220,3939;0,0000;0,0000;-455,2882;455,2882;-0,0000;VidyutVanika;-8303,7707;-1,2789;-1,2789;186,9701;-186,9701;-0,0004;TUC_TAC22;10297,0243;-3836,3973;0,0000;-231,8507;231,8507;-0,0000
1363;0,1513;-0,0500;13550,7039;493,5139;493,4847;default broker;21746,8300;0,0000;0,0000;-792,0152;792,0152;-0,0000;VidyutVanika;-8758,6985;-1,2789;-1,2789;318,9900;-318,9900;-0,0293;TUC_TAC22;562,5723;-3877,3625;0,0000;-20,4888;20,4888;-0,0000
1364;0,1233;-0,0484;16602,2326;528,3611;-0,0000;default broker;21993,7888;0,0000;0,0000;-699,9457;699,9457;-0,0000;VidyutVanika;-6829,7211;-1,6579;-1,6579;217,3538;-217,3538;-0,0252;TUC_TAC22;1438,1649;-3679,6324;0,0000;-45,7692;45,7692;-0,0000
1365;0,1109;-0,0452;15071,5853;454,5428;-0,0000;default broker;21491,7491;0,0000;0,0000;-648,1680;648,1680;-0,0000;VidyutVanika;-8558,3768;-1,3263;-1,3263;258,1114;-258,1114;-0,0200;TUC_TAC22;2138,2130;-6435,8627;0,0000;-64,4862;64,4862;-0,0000
1366;0,0972;-0,0369;13703,7779;317,5118;-0,0000;default broker;21347,3720;0,0000;0,0000;-494,6113;494,6113;-0,0000;VidyutVanika;-10483,5972;-1,3263;-1,3263;242,9013;-242,9013;-0,0126;TUC_TAC22;2840,0032;-6276,4637;0,0000;-65,8019;65,8019;-0,0000
1367;0,0984;-0,0434;2403,0841;98,4795;98,4284;default broker;20953,2574;0,0000;0,0000;-858,6746;858,6746;-0,0000;VidyutVanika;-19232,2688;-1,3263;-1,3263;788,1477;-788,1477;-0,0512;TUC_TAC22;682,0955;-6264,2929;0,0000;-27,9526;27,9526;-0,0000
1368;0,1020;-0,0430;5294,0866;199,4967;199,4537;default broker;20029,1185;0,0000;0,0000;-754,7558;754,7558;-0,0000;VidyutVanika;-19040,6285;-1,3263;-1,3263;717,5066;-717,5066;-0,0430;TUC_TAC22;4305,5966;-6491,2951;0,0000;-162,2475;162,2475;-0,0000
1369;0,0955;-0,0426;-4646,1964;465,4932;465,4932;default broker;18010,4273;0,0000;0,0000;1804,4291;1804,4291;-0,0000;VidyutVanika;-24004,4183;1120,0000;0,0000;-2404,9552;-2404,9552;-0,0000;TUC_TAC22;1347,7946;1911,7112;0,0000;135,0329;135,0329;-0,0000
1370;0,0945;-0,0427;4255,9081;163,7015;163,5686;default broker;17142,9819;0,0000;0,0000;-659,3965;659,3965;-0,0000;VidyutVanika;-15885,4636;-3,8842;-3,8842;611,0267;-611,0267;-0,1329;TUC_TAC22;2998,3898;-7872,1299;0,0000;-115,3316;115,3316;-0,0000
1371;0,1031;-0,0441;1181,4646;50,7175;50,6602;default broker;16117,9295;0,0000;0,0000;-691,9051;691,9051;-0,0000;VidyutVanika;-13557,4680;-1,3737;-1,3737;581,9904;-581,9904;-0,0573;TUC_TAC22;-1378,9968;-7342,4074;0,0000;59,1971;-59,0632;-0,0000
1372;0,0985;-0,0434;10179,8093;338,2096;338,1779;default broker;14899,6983;0,0000;0,0000;-495,0211;495,0211;-0,0000;VidyutVanika;-10613,8574;-1,3737;-1,3737;352,6302;-352,6302;-0,0317;TUC_TAC22;5893,9684;-7903,6654;0,0000;-195,8187;195,8187;-0,0000
1373;0,1028;-0,0397;8419,6081;263,4488;263,4173;default broker;14176,8240;0,0000;0,0000;-443,5915;443,5915;-0,0000;VidyutVanika;-11667,3798;-1,3737;-1,3737;365,0712;-365,0712;-0,0314;TUC_TAC22;5910,1639;-5220,1403;0,0000;-184,9285;184,9285;-0,0000
1374;0,1142;-0,0411;-10987,3459;1375,9809;713,5756;default broker;12086,2223;0,0000;0,0000;1513,5967;1350,8945;-0,0000;VidyutVanika;-22198,7354;1160,0000;0,0000;-2780,0194;-2481,1847;-0,0000;TUC_TAC22;-874,8328;3693,0322;3693,0322;-109,5581;-97,5345;497,7843
1375;0,1020;-0,0352;12344,6971;282,6203;-0,0000;default broker;9943,1721;0,0000;0,0000;-227,6396;227,6396;-0,0000;VidyutVanika;-3274,0723;-2,7474;-2,7474;74,9568;-74,9568;-0,0290;TUC_TAC22;5675,5973;-3736,8168;0,0000;-129,9375;129,9375;-0,0000
1376;0,1242;-0,0362;25500,0346;272,8697;50,0914;default broker;8313,4274;0,0000;0,0000;-88,9600;31,4680;-0,0000;VidyutVanika;13962,9643;-1,2789;-1,2789;-149,4143;20,9628;58,2435;TUC_TAC22;3223,6429;-4515,3544;-4515,3544;-34,4954;-6,8960;104,6601
1377;0,1158;-0,0395;23967,6759;371,7827;-0,0000;default broker;8004,5227;0,0000;0,0000;-124,1648;135,0814;-0,0000;VidyutVanika;14921,1659;-1,2789;-1,2789;-231,4547;251,8257;-0,0237;TUC_TAC22;1041,9873;-3364,1662;-2995,9985;-16,1631;-0,7103;16,3500
1378;0,1146;-0,0353;18292,2439;311,3155;-0,0000;default broker;8179,8074;0,0000;0,0000;-139,2121;138,9117;-0,0000;VidyutVanika;9335,6062;-1,2789;-1,2789;-158,8826;158,5527;-0,0237;TUC_TAC22;776,8304;-3765,4682;-1488,8451;-13,2209;0,0139;-0,3248
1379;0,1222;-0,0389;25095,2800;347,4801;27,6781;default broker;8917,5707;0,0000;0,0000;-123,4765;18,6669;-0,0000;VidyutVanika;14478,5070;-1,2789;-1,2789;-200,4757;10,9613;33,5333;TUC_TAC22;1699,2023;-3020,5620;-3020,5620;-23,5279;-2,0774;58,3729
1380;0,1227;-0,0385;21363,8560;367,1525;-0,0000;default broker;10157,6529;0,0000;0,0000;-174,5662;-1,7912;-0,0000;VidyutVanika;12047,2346;-1,2789;-1,2789;-207,0400;-17,0865;-0,0237;TUC_TAC22;-841,0315;-2874,1255;-1322,1495;14,4537;0,1483;3,7727
1381;0,1107;-0,0405;22894,1124;402,5596;-0,0000;default broker;12080,1535;0,0000;0,0000;-212,4119;216,6789;-0,0000;VidyutVanika;9785,1877;-1,2789;-1,2789;-172,0583;175,5277;-0,0237;TUC_TAC22;1028,7711;-3761,3687;-924,2930;-18,0894;-0,1818;4,0518
1382;0,1107;-0,0350;26294,4608;229,8988;72,8114;default broker;13550,3630;0,0000;0,0000;-118,4741;65,9085;-0,0000;VidyutVanika;7459,8513;-1,1842;-1,1842;-65,2233;9,6840;93,7597;TUC_TAC22;5284,2465;-4092,7856;-4092,7856;-46,2014;-15,2711;148,8214
1383;0,1046;-0,0441;33102,2450;364,4312;73,3866;default broker;15961,4726;0,0000;0,0000;-175,7240;52,5210;-0,0000;VidyutVanika;8501,6124;-1,1842;-1,1842;-93,5965;-9,8649;147,3149;TUC_TAC22;8639,1600;-1745,5784;-1745,5784;-95,1108;-28,5501;182,8068
1384;0,1070;-0,0450;14795,4057;446,9253;-0,0000;default broker;17764,2931;0,0000;0,0000;-536,6066;536,6066;-0,0000;VidyutVanika;-3159,1575;-1,1842;-1,1842;95,4288;-95,4288;-0,0183;TUC_TAC22;190,2701;-2280,7724;0,0000;-5,7475;5,7475;-0,0000
1385;0,1232;-0,0472;20338,0131;545,7984;-0,0000;default broker;19001,3800;0,0000;0,0000;-509,9280;509,9280;-0,0000;VidyutVanika;-429,9665;-1,1842;-1,1842;11,5387;-11,5387;-0,0077;TUC_TAC22;1766,5997;-3678,4733;0,0000;-47,4091;47,4091;-0,0000
1386;0,1078;-0,0450;16331,2987;468,3756;-0,0000;default broker;19953,4570;0,0000;0,0000;-572,2578;572,2578;-0,0000;VidyutVanika;-4023,7518;-1,1842;-1,1842;115,3997;-115,3997;-0,0146;TUC_TAC22;401,5935;-4043,5226;0,0000;-11,5176;11,5176;-0,0000
1387;0,1193;-0,0465;8298,2298;316,8736;316,8382;default broker;21403,9750;0,0000;0,0000;-817,3255;817,3255;-0,0000;VidyutVanika;-14605,8086;-1,1842;-1,1842;557,7329;-557,7329;-0,0354;TUC_TAC22;1500,0634;-3835,1062;0,0000;-57,2810;57,2810;-0,0000
1388;0,1189;-0,0459;8839,4317;327,9652;327,8702;default broker;22351,9145;0,0000;0,0000;-829,3125;829,3125;-0,0000;VidyutVanika;-14472,8401;-3,3632;-3,3632;536,9789;-536,9789;-0,0951;TUC_TAC22;960,3573;-4467,4536;0,0000;-35,6317;35,6317;-0,0000
1389;0,1154;-0,0457;11724,5063;397,9422;397,9117;default broker;22093,9363;0,0000;0,0000;-749,8917;749,8917;-0,0000;VidyutVanika;-11247,7064;-1,3737;-1,3737;381,7591;-381,7591;-0,0305;TUC_TAC22;878,2764;-5805,7401;0,0000;-29,8096;29,8096;-0,0000
1390;0,0993;-0,0359;10776,0735;270,9142;-0,0000;default broker;21797,4799;0,0000;0,0000;-547,9961;547,9961;-0,0000;VidyutVanika;-14870,6918;-1,3737;-1,3737;373,8543;-373,8543;-0,0197;TUC_TAC22;3849,2855;-5862,3236;0,0000;-96,7724;96,7724;-0,0000
1391;0,0982;-0,0432;111,9091;4,8250;4,7660;default broker;21548,1553;0,0000;0,0000;-929,0630;929,0630;-0,0000;VidyutVanika;-22029,7278;-1,3737;-1,3737;949,8263;-949,8263;-0,0591;TUC_TAC22;593,4817;-5900,6499;0,0000;-25,5884;25,5884;-0,0000
1392;0,0942;-0,0416;-46,8406;4,4138;4,4138;default broker;20434,5507;0,0000;0,0000;1925,5705;1925,5705;-0,0000;VidyutVanika;-22892,9687;1160,0000;0,0000;-2157,2299;-2157,2299;-0,0000;TUC_TAC22;2411,5775;3380,6957;0,0000;227,2456;227,2456;-0,0000
1393;0,1073;-0,0446;-11264,2741;1335,0486;155,0630;default broker;18641,3375;0,0000;0,0000;2209,3826;635,9021;-0,0000;VidyutVanika;-29452,7839;1160,0000;0,0000;-3490,7618;-1004,7073;-0,0000;TUC_TAC22;-452,8277;1526,1240;1526,1240;-53,6694;-15,5150;206,8889
1394;0,0996;-0,0435;-8384,3914;905,1146;0,0000;default broker;17866,4913;0,0000;0,0000;1928,7295;1928,7295;-0,0000;VidyutVanika;-24397,7188;1000,0000;0,0000;-2633,7907;-2633,7907;-0,0000;TUC_TAC22;-1853,1639;2216,9895;0,0000;-200,0534;-200,0534;-0,0000
1395;0,0945;-0,0415;1816,7770;72,1096;71,9301;default broker;16775,9136;0,0000;0,0000;-665,8515;665,8515;-0,0000;VidyutVanika;-13685,0280;-4,7368;-4,7368;543,1714;-543,1714;-0,1794;TUC_TAC22;-1274,1085;-7719,4527;0,0000;50,5705;-50,3189;-0,0000
1396;0,0944;-0,0410;20353,6282;420,5359;-0,0000;default broker;16001,8652;0,0000;0,0000;-330,6221;330,6215;-0,0000;VidyutVanika;3725,1095;-1,1842;-1,1842;-76,9662;76,9662;-0,0004;TUC_TAC22;626,6535;-7739,1389;0,0000;-12,9476;12,9476;-0,0000
1397;0,0894;-0,0362;10419,7507;268,3496;-0,0000;default broker;15142,4830;0,0000;0,0000;-389,9785;389,9785;-0,0000;VidyutVanika;-5606,2865;-1,1842;-1,1842;144,3839;-144,3839;-0,0182;TUC_TAC22;883,5541;-5901,6338;0,0000;-22,7550;22,7550;-0,0000
1398;0,1082;-0,0354;4192,3014;130,7885;130,7566;default broker;12686,8973;0,0000;0,0000;-395,7971;395,7971;-0,0000;VidyutVanika;-6500,7985;-1,1842;-1,1842;202,8074;-202,8074;-0,0320;TUC_TAC22;-1993,7974;-5866,8127;0,0000;62,2011;-62,1707;-0,0000
1399;0,1060;-0,0367;18505,4187;337,4942;-0,0000;default broker;10273,4925;0,0000;0,0000;-187,3637;187,3626;-0,0000;VidyutVanika;-373,5539;-1,1842;-1,1842;6,8127;-6,8127;-0,0219;TUC_TAC22;8605,4801;-3065,9266;-270,3427;-156,9432;-2,3019;-0,0013
1400;0,1110;-0,0462;21156,3387;530,3397;-0,0000;default broker;8674,9961;0,0000;0,0000;-217,4618;217,4490;-0,0000;VidyutVanika;7138,9420;-3,9789;-3,9789;-178,9565;178,9565;-0,0156;TUC_TAC22;5342,4006;-3845,6188;0,0000;-133,9214;133,9136;-0,0000
1401;0,1235;-0,0355;24500,2713;269,6669;44,3153;default broker;8108,3199;0,0000;0,0000;-89,2458;28,3083;-0,0000;VidyutVanika;10265,1554;-1,3737;-1,3737;-112,9854;15,7157;48,0348;TUC_TAC22;6126,7960;-4675,4515;-4675,4515;-67,4358;-11,2310;89,2450
1402;0,1136;-0,0436;38745,4257;188,0370;85,6270;default broker;8467,1418;0,0000;0,0000;-41,0922;47,8422;-0,0000;VidyutVanika;16074,1238;-1,3737;-1,3737;-78,0100;-4,0633;228,6975;TUC_TAC22;14204,1602;-4540,6747;-4540,6747;-68,9348;-101,2751;361,9270
1403;0,1143;-0,0462;18207,0864;509,1558;-0,0000;default broker;8828,7111;0,0000;0,0000;-246,8923;246,8793;-0,0000;VidyutVanika;10589,4526;-1,3737;-1,3737;-296,1309;296,1309;-0,0134;TUC_TAC22;-1211,0773;-4103,9968;0,0000;33,8674;-33,8656;-0,0000
1404;0,1118;-0,0459;15387,1839;469,5598;-0,0000;default broker;9606,5678;0,0000;0,0000;-293,1568;293,1309;-0,0000;VidyutVanika;7922,6840;-1,3737;-1,3737;-241,7709;241,7709;-0,0208;TUC_TAC22;-2142,0679;-3722,5251;0,0000;65,3680;-65,3622;-0,0000
1405;0,1266;-0,0478;13316,8102;459,4479;459,4188;default broker;11823,0180;0,0000;0,0000;-407,9101;407,8584;-0,0000;VidyutVanika;4221,6066;-1,3737;-1,3737;-145,6511;145,6511;-0,0291;TUC_TAC22;-2727,8145;-1763,9989;0,0000;94,1133;-94,1014;-0,0000
1406;0,1105;-0,0356;16538,0559;315,4678;-0,0000;default broker;14099,9386;0,0000;0,0000;-268,9601;268,9601;-0,0000;VidyutVanika;-259,3922;-2,0368;-2,0368;4,9480;-4,9480;-0,0052;TUC_TAC22;2697,5095;-2035,5890;0,0000;-51,4557;51,4557;-0,0000
1407;0,1144;-0,0458;13103,4201;428,5557;428,5288;default broker;16114,6932;0,0000;0,0000;-527,0413;527,0413;-0,0000;VidyutVanika;-2968,6750;-1,3737;-1,3737;97,0924;-97,0924;-0,0269;TUC_TAC22;-42,5982;-1670,1784;0,0000;1,3932;-1,3930;-0,0000
1408;0,1074;-0,0451;27556,3377;483,7241;5,2735;default broker;18031,0959;0,0000;0,0000;-316,5180;7,5162;-0,0000;VidyutVanika;5887,6306;-1,3737;-1,3737;-103,3515;0,8045;7,7114;TUC_TAC22;3637,6112;-664,2921;-664,2921;-63,8546;-1,1370;13,9009
1409;0,1169;-0,0462;32029,0534;452,4083;25,9447;default broker;19485,2061;0,0000;0,0000;-275,2273;41,9272;-0,0000;VidyutVanika;7751,9049;-1,3737;-1,3737;-109,4952;6,4514;42,2538;TUC_TAC22;4791,9424;-2854,9599;-2854,9599;-67,6859;-8,8607;85,1940
1410;0,1173;-0,0457;21630,3522;520,0651;-0,0000;default broker;20206,3060;0,0000;0,0000;-485,8264;485,8202;-0,0000;VidyutVanika;1406,4635;-1,3737;-1,3737;-33,8160;33,8160;-0,0033;TUC_TAC22;17,5827;-4899,8109;0,0000;-0,4227;0,4227;-0,0000
1411;0,1292;-0,0476;30105,4743;525,6730;-0,0000;default broker;21772,9285;0,0000;0,0000;-380,1781;397,7269;-0,0000;VidyutVanika;5698,6364;-1,3737;-1,3737;-99,5041;104,1053;-0,0254;TUC_TAC22;2633,9094;-4151,4880;-1046,6961;-45,9908;-1,0603;12,1364
1412;0,1167;-0,0386;28787,4094;281,8435;66,3750;default broker;22566,7604;0,0000;0,0000;-220,9402;97,7738;-0,0000;VidyutVanika;5185,9913;-1,3263;-1,3263;-50,7735;4,8783;97,6414;TUC_TAC22;1034,6577;-3852,6891;-3852,6891;-10,1298;-3,2190;155,9621
1413;0,1073;-0,0447;26355,3421;483,6617;-0,0000;default broker;22007,3777;0,0000;0,0000;-403,8698;-1,0145;-0,0000;VidyutVanika;4541,7805;-1,3263;-1,3263;-83,3488;-0,9243;-0,0245;TUC_TAC22;-193,8161;-6359,5104;-156,2239;3,5568;0,0089;1,2256
1414;0,1116;-0,0450;21405,3129;505,7206;-0,0000;default broker;21908,5238;0,0000;0,0000;-517,6094;517,6094;-0,0000;VidyutVanika;-507,4460;-1,3263;-1,3263;11,9889;-11,9889;-0,0029;TUC_TAC22;4,2351;-4928,0218;0,0000;-0,1001;0,1001;-0,0000
1415;0,1234;-0,0386;9298,8320;272,8679;272,8413;default broker;21657,1541;0,0000;0,0000;-635,5145;635,5145;-0,0000;VidyutVanika;-7971,2195;-1,3263;-1,3263;233,9100;-233,9100;-0,0266;TUC_TAC22;-4387,1026;-4953,4117;0,0000;128,7366;-128,7115;-0,0000
1416;0,1108;-0,0452;11882,8565;396,4122;396,3837;default broker;20907,2661;0,0000;0,0000;-697,4665;697,4665;-0,0000;VidyutVanika;-3865,0223;-1,3263;-1,3263;128,9372;-128,9372;-0,0285;TUC_TAC22;-5159,3874;-5724,0382;0,0000;172,1172;-172,0925;-0,0000
1417;0,1075;-0,0434;5059,6893;194,2418;194,1975;default broker;19341,9231;0,0000;0,0000;-742,5375;742,5375;-0,0000;VidyutVanika;-6519,4606;-1,3263;-1,3263;250,2825;-250,2825;-0,0442;TUC_TAC22;-7762,7733;-7888,0263;0,0000;298,0133;-297,8776;-0,0000
1418;0,1003;-0,0436;863,8482;36,9048;36,8076;default broker;18526,3929;0,0000;0,0000;-791,4730;791,4730;-0,0000;VidyutVanika;-4854,4119;-2,3211;-2,3211;207,3871;-207,3871;-0,0972;TUC_TAC22;-12808,1328;-8019,6801;0,0000;547,1810;-544,2999;-0,0000
1419;0,1102;-0,0437;6479,1038;241,4527;241,4104;default broker;17684,5642;0,0000;0,0000;-659,0395;659,0395;-0,0000;VidyutVanika;-2625,8125;-1,3737;-1,3737;97,8545;-97,8545;-0,0423;TUC_TAC22;-8579,6479;-7378,7864;0,0000;319,7323;-319,6203;-0,0000
1420;0,1127;-0,0461;10101,7742;363,6889;363,6533;default broker;17077,4734;0,0000;0,0000;-614,8314;614,8314;-0,0000;VidyutVanika;-1628,8052;-1,3737;-1,3737;58,6410;-58,6410;-0,0356;TUC_TAC22;-5346,8940;-7833,1777;0,0000;192,5014;-192,4638;-0,0000
1421;0,1105;-0,0454;15706,9766;465,6397;-0,0000;default broker;16170,5970;0,0000;0,0000;-479,3839;479,3445;-0,0000;VidyutVanika;1151,1529;-1,3737;-1,3737;-34,1264;34,1264;-0,0191;TUC_TAC22;-1614,7733;-5681,2765;0,0000;47,8706;-47,8667;-0,0000
1422;0,1177;-0,0462;1869,8463;82,9553;82,8969;default broker;13607,6201;0,0000;0,0000;-603,6990;603,6990;-0,0000;VidyutVanika;-5457,5917;-1,3737;-1,3737;242,1248;-242,1248;-0,0584;TUC_TAC22;-6280,1821;-5222,0225;0,0000;278,6189;-278,2267;-0,0000
1423;0,1148;-0,0459;15464,9127;470,7088;-0,0000;default broker;10712,8001;0,0000;0,0000;-326,0677;326,0392;-0,0000;VidyutVanika;528,8135;-1,3737;-1,3737;-16,0956;16,0956;-0,0206;TUC_TAC22;4223,2991;-4009,5624;0,0000;-128,5454;128,5342;-0,0000
1424;0,1169;-0,0470;38681,7566;320,1505;73,2356;default broker;9046,2962;0,0000;0,0000;-74,8719;44,3918;-0,0000;VidyutVanika;10131,6901;-1,3263;-1,3263;-83,8552;6,9971;163,0877;TUC_TAC22;19503,7703;-4499,6615;-4499,6615;-161,4234;-104,0378;279,6136
1425;0,1185;-0,0475;28934,8791;537,9575;-0,0000;default broker;8262,3110;0,0000;0,0000;-153,6129;153,6208;-0,0000;VidyutVanika;3334,0792;-1,3263;-1,3263;-61,9872;61,9872;0,0137;TUC_TAC22;17338,4889;-3785,0709;0,0000;-322,3573;322,3737;-0,0000
1426;0,1855;-0,0509;33996,5070;575,4635;-0,0000;default broker;8371,2417;0,0000;0,0000;-141,7011;153,7556;-0,0000;VidyutVanika;2637,3160;-1,3263;-1,3263;-44,6422;48,4435;-0,0245;TUC_TAC22;22987,9493;-3934,8041;-1580,6517;-389,1201;-16,5364;24,4781
1427;0,1256;-0,0371;17921,7117;343,2062;-0,0000;default broker;8947,7192;0,0000;0,0000;-171,3515;171,3499;-0,0000;VidyutVanika;6435,5850;-1,3263;-1,3263;-123,2434;123,2434;-0,0016;TUC_TAC22;2538,4075;-3873,3870;0,0000;-48,6113;48,6108;-0,0000
1428;0,1220;-0,0358;16688,2203;319,2507;-0,0000;default broker;9752,5606;0,0000;0,0000;-186,5694;186,5656;-0,0000;VidyutVanika;5727,1304;-1,3263;-1,3263;-109,5617;109,5617;-0,0032;TUC_TAC22;1208,5293;-3175,1061;0,0000;-23,1195;23,1191;-0,0000
1429;0,1162;-0,0378;6819,5947;211,4692;211,4371;default broker;11796,2625;0,0000;0,0000;-365,7910;365,6800;-0,0000;VidyutVanika;579,4147;-1,3263;-1,3263;-17,9671;17,9671;-0,0321;TUC_TAC22;-5556,0826;-2503,7489;0,0000;172,2889;-172,2366;-0,0000
1430;0,1259;-0,0483;12329,5877;443,1253;443,0705;default broker;13956,6079;0,0000;0,0000;-501,6004;501,6004;-0,0000;VidyutVanika;-3037,4620;-2,3211;-2,3211;109,1664;-109,1664;-0,0548;TUC_TAC22;1410,4418;-2337,9642;0,0000;-50,6913;50,6913;-0,0000
1431;0,1220;-0,0478;8489,4769;333,4670;333,4247;default broker;15670,7443;0,0000;0,0000;-615,5474;615,5474;-0,0000;VidyutVanika;-4054,2474;-1,3737;-1,3737;159,2510;-159,2510;-0,0423;TUC_TAC22;-3127,0200;-942,4462;0,0000;122,8295;-122,7983;-0,0000
1432;0,1346;-0,0486;11042,6129;414,2138;414,1774;default broker;17825,9329;0,0000;0,0000;-668,6594;668,6594;-0,0000;VidyutVanika;-8248,9134;-1,3737;-1,3737;309,4208;-309,4208;-0,0364;TUC_TAC22;1465,5935;-858,0167;0,0000;-54,9751;54,9751;-0,0000
1433;0,1905;-0,0502;18436,3580;585,0048;-0,0000;default broker;19430,2586;0,0000;0,0000;-616,5423;616,5423;-0,0000;VidyutVanika;-6635,1315;-1,3737;-1,3737;210,5396;-210,5396;-0,0183;TUC_TAC22;5641,2309;-2895,9131;0,0000;-179,0021;179,0021;-0,0000
1434;0,1287;-0,0378;14539,0181;338,2146;-0,0000;default broker;20864,4798;0,0000;0,0000;-485,3609;485,3609;-0,0000;VidyutVanika;-8956,8918;-1,3737;-1,3737;208,3601;-208,3601;-0,0120;TUC_TAC22;2631,4301;-2906,6817;0,0000;-61,2138;61,2138;-0,0000
1435;0,1317;-0,0382;9146,8765;265,8628;265,8354;default broker;21931,5610;0,0000;0,0000;-637,4620;637,4620;-0,0000;VidyutVanika;-12641,8267;-1,3737;-1,3737;367,4469;-367,4469;-0,0274;TUC_TAC22;-142,8579;-2530,7325;0,0000;4,1523;-4,1514;-0,0000
1436;0,1267;-0,0476;13676,3551;464,0196;463,9841;default broker;23119,7705;0,0000;0,0000;-784,4215;784,4215;-0,0000;VidyutVanika;-14277,5015;-1,7526;-1,7526;484,4156;-484,4156;-0,0355;TUC_TAC22;4834,0860;-2161,2744;0,0000;-164,0138;164,0138;-0,0000
1437;0,1292;-0,0357;8439,1158;230,4743;230,4475;default broker;22888,8061;0,0000;0,0000;-625,0989;625,0989;-0,0000;VidyutVanika;-15369,7894;-1,4211;-1,4211;419,7527;-419,7527;-0,0268;TUC_TAC22;920,0991;-4733,1465;0,0000;-25,1281;25,1281;-0,0000
1438;0,1321;-0,0479;3527,3972;156,5182;156,4601;default broker;22245,4442;0,0000;0,0000;-987,0780;987,0780;-0,0000;VidyutVanika;-18756,5608;-1,4211;-1,4211;832,2688;-832,2688;-0,0580;TUC_TAC22;38,5137;-4895,9118;0,0000;-1,7089;1,7089;-0,0000
1439;0,1279;-0,0475;-7432,9442;1006,0713;317,6366;default broker;21539,9629;0,0000;0,0000;2915,4985;2915,4985;-0,0000;VidyutVanika;-22364,7565;1200,0000;0,0000;-3027,1368;-3027,1368;-0,0000;TUC_TAC22;-6608,1506;4996,2717;4996,2717;-894,4330;-894,4330;688,4346
1440;0,1316;-0,0469;-7844,4945;1094,1705;461,0102;default broker;20524,2313;0,0000;0,0000;2862,7731;2862,7731;-0,0000;VidyutVanika;-22806,9303;1200,0000;0,0000;-3181,1698;-3181,1698;-0,0000;TUC_TAC22;-5561,7955;4430,9111;4430,9111;-775,7737;-775,7737;633,1603
1441;0,1147;-0,0456;-11992,9174;1519,4981;1036,0975;default broker;19005,4627;0,0000;0,0000;2407,9849;2257,0575;-0,0000;VidyutVanika;-19092,8950;1200,0000;0,0000;-2419,0626;-2267,4408;-0,0000;TUC_TAC22;-11905,4851;2676,4633;2676,4633;-1508,4205;-1408,4516;372,0819
1442;0,1226;-0,0467;-15233,3936;2100,0641;1681,1451;default broker;18134,9297;0,0000;0,0000;2500,0676;2500,0676;-0,0000;VidyutVanika;-25553,2179;1040,0000;0,0000;-3522,7472;-3522,7472;-0,0000;TUC_TAC22;-7815,1054;2787,1163;2787,1163;-1077,3845;-1077,3845;418,9190
